city,animal_id,animal_type,intake_type,sterilized,outcome_category,intake_year,intake_month,length_of_stay
Norfolk,A062599,Cat,Owner Surrender,Sterilized,Adopted,2021,October,43.0
Norfolk,A062600,Cat,Owner Surrender,Sterilized,Adopted,2021,October,21.0
Norfolk,A062506,Cat,Owner Surrender,Sterilized,Adopted,2021,October,15.0
Norfolk,A062601,Dog,Stray,Sterilized,Other,2021,October,11.0
Norfolk,A062502,Cat,Owner Surrender,Intact,Other,2021,October,7.0
Norfolk,A061963,Cat,Other,Sterilized,Other,2021,October,4.0
Norfolk,A062603,Cat,Stray,Sterilized,Returned to Owner,2021,October,1.0
Norfolk,A062255,Dog,Other,Sterilized,Other,2021,October,1.0
Norfolk,A062178,Cat,Other,Sterilized,Other,2021,October,1.0
Norfolk,A061887,Cat,Other,Sterilized,Other,2021,October,1.0
Norfolk,A036412,Dog,Stray,Sterilized,Returned to Owner,2021,October,0.0
Norfolk,A062202,Cat,Other,Sterilized,Other,2021,October,0.0
Norfolk,A048473,Dog,Stray,Sterilized,Returned to Owner,2021,October,0.0
Norfolk,A062179,Cat,Other,Sterilized,Other,2021,October,0.0
Norfolk,A062180,Cat,Other,Sterilized,Other,2021,October,0.0
Norfolk,A062596,Dog,Stray,Sterilized,Other,2021,October,11.0
Norfolk,A062262,Cat,Other,Sterilized,Other,2021,October,6.0
Norfolk,A062331,Cat,Other,Sterilized,Other,2021,October,2.0
Norfolk,A062332,Cat,Other,Sterilized,Other,2021,October,2.0
Norfolk,A062330,Cat,Other,Sterilized,Other,2021,October,2.0
Norfolk,A062597,Dog,Stray,Sterilized,Returned to Owner,2021,October,1.0
Norfolk,A061610,Dog,Other,Sterilized,Adopted,2021,October,0.0
Norfolk,A062598,Dog,Stray,Sterilized,Returned to Owner,2021,October,0.0
Norfolk,A062442,Cat,Other,Sterilized,Adopted,2021,October,79.0
Norfolk,A062449,Cat,Other,Sterilized,Adopted,2021,October,38.0
Norfolk,A062490,Cat,Other,Sterilized,Other,2021,October,27.0
Norfolk,A062477,Cat,Other,Sterilized,Adopted,2021,October,16.0
Norfolk,A062593,Cat,Stray,Sterilized,Other,2021,October,4.0
Norfolk,A062594,Dog,Stray,Intact,Returned to Owner,2021,October,2.0
Norfolk,A062176,Cat,Other,Sterilized,Other,2021,October,2.0
Norfolk,A061932,Cat,Other,Sterilized,Adopted,2021,October,0.0
Norfolk,A062591,Dog,Stray,Intact,Returned to Owner,2021,October,0.0
Norfolk,A062436,Cat,Other,Intact,Other,2021,October,0.0
Norfolk,A061607,Cat,Other,Sterilized,Adopted,2021,October,0.0
Norfolk,A062592,Dog,Stray,Intact,Returned to Owner,2021,October,0.0
Norfolk,A061165,Dog,Other,Sterilized,Adopted,2021,October,32.0
Norfolk,A062589,Cat,Stray,Sterilized,Transferred,2021,October,19.0
Norfolk,A062588,Dog,Owner Surrender,Sterilized,Euthanized,2021,October,12.0
Norfolk,A059141,Cat,Stray,Sterilized,Adopted,2021,October,11.0
Norfolk,A062590,Cat,Stray,Sterilized,Other,2021,October,8.0
Norfolk,A062579,Cat,Stray,Sterilized,Other,2021,October,7.0
Norfolk,A062583,Cat,Stray,Intact,Other,2021,October,7.0
Norfolk,A062580,Cat,Stray,Sterilized,Other,2021,October,7.0
Norfolk,A062587,Cat,Stray,Intact,Other,2021,October,7.0
Norfolk,A062423,Dog,Other,Sterilized,Other,2021,October,4.0
Norfolk,A062578,Cat,Stray,Intact,Euthanized,2021,October,3.0
Norfolk,A062207,Cat,Other,Sterilized,Other,2021,October,3.0
Norfolk,A061855,Cat,Other,Sterilized,Other,2021,October,3.0
Norfolk,A061857,Cat,Other,Sterilized,Other,2021,October,3.0
Norfolk,A061856,Cat,Other,Sterilized,Other,2021,October,3.0
Norfolk,A062206,Cat,Other,Sterilized,Other,2021,October,3.0
Norfolk,A062454,Cat,Other,Intact,Euthanized,2021,October,0.0
Norfolk,A062455,Cat,Other,Intact,Other,2021,October,0.0
Norfolk,A062586,Cat,Stray,Sterilized,Other,2021,October,0.0
Norfolk,A062585,Dog,Owner Surrender,Intact,Euthanized,2021,October,0.0
Norfolk,A062582,Cat,Stray,Sterilized,Other,2021,October,0.0
Norfolk,A061762,Cat,Other,Sterilized,Adopted,2021,October,0.0
Norfolk,A062581,Cat,Stray,Sterilized,Other,2021,October,0.0
Norfolk,A062584,Cat,Stray,Sterilized,Other,2021,October,0.0
Norfolk,A062575,Cat,Stray,Sterilized,Adopted,2021,October,81.0
Norfolk,A062504,Cat,Owner Surrender,Sterilized,Other,2021,October,65.0
Norfolk,A062576,Dog,Stray,Sterilized,Other,2021,October,39.0
Norfolk,A061904,Dog,Owner Surrender,Sterilized,Adopted,2021,October,18.0
Norfolk,A062497,Cat,Owner Surrender,Sterilized,Other,2021,October,16.0
Norfolk,A062496,Cat,Owner Surrender,Sterilized,Other,2021,October,16.0
Norfolk,A062495,Cat,Owner Surrender,Sterilized,Other,2021,October,16.0
Norfolk,A062494,Cat,Owner Surrender,Sterilized,Other,2021,October,16.0
Norfolk,A062499,Cat,Owner Surrender,Intact,Euthanized,2021,October,16.0
Norfolk,A062493,Cat,Owner Surrender,Sterilized,Other,2021,October,16.0
Norfolk,A062500,Cat,Owner Surrender,Sterilized,Other,2021,October,16.0
Norfolk,A062498,Cat,Owner Surrender,Sterilized,Other,2021,October,16.0
Norfolk,A062572,Dog,Stray,Sterilized,Other,2021,October,11.0
Norfolk,A062577,Cat,Stray,Sterilized,Other,2021,October,8.0
Norfolk,A028659,Dog,Owner Surrender,Sterilized,Adopted,2021,October,8.0
Norfolk,A062501,Cat,Owner Surrender,Sterilized,Other,2021,October,5.0
Norfolk,A062503,Cat,Owner Surrender,Sterilized,Other,2021,October,5.0
Norfolk,A061355,Cat,Other,Sterilized,Adopted,2021,October,0.0
Norfolk,A061375,Cat,Other,Sterilized,Adopted,2021,October,0.0
Norfolk,A062571,Cat,Stray,Sterilized,Other,2021,October,0.0
Norfolk,A062300,Cat,Other,Intact,Other,2021,October,0.0
Norfolk,A062386,Dog,Other,Sterilized,Adopted,2021,October,0.0
Norfolk,A062573,Cat,Stray,Sterilized,Other,2021,October,0.0
Norfolk,A061472,Cat,Other,Sterilized,Adopted,2021,October,0.0
Norfolk,A061103,Cat,Other,Sterilized,Adopted,2021,October,0.0
Norfolk,A061310,Cat,Other,Sterilized,Adopted,2021,October,0.0
Norfolk,A062293,Dog,Other,Sterilized,Adopted,2021,October,0.0
Norfolk,A062090,Cat,Other,Sterilized,Adopted,2021,October,0.0
Norfolk,A061800,Cat,Other,Sterilized,Adopted,2021,October,0.0
Norfolk,A061604,Cat,Other,Sterilized,Adopted,2021,October,0.0
Norfolk,A062271,Dog,Other,Sterilized,Adopted,2021,October,0.0
Norfolk,A062075,Dog,Other,Sterilized,Adopted,2021,October,0.0
Norfolk,A062120,Cat,Other,Sterilized,Adopted,2021,October,0.0
Norfolk,A062222,Dog,Other,Sterilized,Adopted,2021,October,0.0
Norfolk,A062272,Dog,Other,Sterilized,Adopted,2021,October,0.0
Norfolk,A061713,Dog,Other,Sterilized,Adopted,2021,October,0.0
Norfolk,A061798,Cat,Other,Sterilized,Adopted,2021,October,0.0
Norfolk,A062133,Cat,Other,Sterilized,Adopted,2021,October,0.0
Norfolk,A062273,Dog,Other,Sterilized,Adopted,2021,October,0.0
Norfolk,A061581,Cat,Other,Sterilized,Adopted,2021,October,0.0
Norfolk,A061500,Cat,Other,Sterilized,Adopted,2021,October,0.0
Norfolk,A062569,Dog,Stray,Sterilized,Other,2021,October,10.0
Norfolk,A062561,Cat,Stray,Sterilized,Other,2021,October,6.0
Norfolk,A062350,Cat,Other,Sterilized,Other,2021,October,5.0
Norfolk,A062349,Cat,Other,Sterilized,Other,2021,October,5.0
Norfolk,A062560,Dog,Stray,Intact,Returned to Owner,2021,October,2.0
Norfolk,A062563,Dog,Stray,Intact,Returned to Owner,2021,October,2.0
Norfolk,A062564,Cat,Owner Surrender,Sterilized,Other,2021,October,0.0
Norfolk,A062448,Cat,Other,Intact,Transferred,2021,October,0.0
Norfolk,A062567,Cat,Owner Surrender,Unknown,Other,2021,October,0.0
Norfolk,A062565,Cat,Owner Surrender,Sterilized,Other,2021,October,0.0
Norfolk,A062566,Cat,Owner Surrender,Sterilized,Other,2021,October,0.0
Norfolk,A054127,Cat,Owner Surrender,Sterilized,Adopted,2021,October,77.0
Norfolk,A029060,Cat,Stray,Sterilized,Transferred,2021,October,66.0
Norfolk,A054126,Cat,Owner Surrender,Sterilized,Adopted,2021,October,55.0
Norfolk,A062555,Cat,Stray,Sterilized,Adopted,2021,October,20.0
Norfolk,A062546,Dog,Stray,Sterilized,Adopted,2021,October,17.0
Norfolk,A062547,Dog,Stray,Sterilized,Other,2021,October,11.0
Norfolk,A062554,Cat,Stray,Sterilized,Adopted,2021,October,11.0
Norfolk,A062006,Cat,Other,Sterilized,Other,2021,October,5.0
Norfolk,A062005,Cat,Other,Sterilized,Other,2021,October,3.0
Norfolk,A062548,Dog,Owner Surrender,Sterilized,Other,2021,October,3.0
Norfolk,A062004,Cat,Other,Sterilized,Other,2021,October,2.0
Norfolk,A062553,Cat,Stray,Sterilized,Other,2021,October,1.0
Norfolk,A062558,Cat,Stray,Sterilized,Other,2021,October,1.0
Norfolk,A062559,Cat,Stray,Sterilized,Other,2021,October,1.0
Norfolk,A062557,Cat,Stray,Sterilized,Other,2021,October,1.0
Norfolk,A061017,Cat,Other,Sterilized,Adopted,2021,October,0.0
Norfolk,A061465,Cat,Other,Sterilized,Adopted,2021,October,0.0
Norfolk,A061731,Cat,Other,Sterilized,Adopted,2021,October,0.0
Norfolk,A062536,Dog,Owner Surrender,Intact,Euthanized,2021,October,93.0
Norfolk,A062540,Dog,Stray,Sterilized,Euthanized,2021,October,82.0
Norfolk,A062544,Cat,Other,Sterilized,Other,2021,October,28.0
Norfolk,A062545,Cat,Other,Sterilized,Transferred,2021,October,23.0
Norfolk,A062535,Dog,Owner Surrender,Sterilized,Other,2021,October,8.0
Norfolk,A062543,Cat,Stray,Sterilized,Other,2021,October,2.0
Norfolk,A062537,Cat,Owner Surrender,Sterilized,Transferred,2021,October,2.0
Norfolk,A062542,Cat,Stray,Sterilized,Other,2021,October,2.0
Norfolk,A062532,Cat,Stray,Sterilized,Other,2021,October,1.0
Norfolk,A062538,Dog,Stray,Sterilized,Other,2021,October,1.0
Norfolk,A062539,Dog,Stray,Sterilized,Other,2021,October,1.0
Norfolk,A062541,Cat,Stray,Intact,Euthanized,2021,October,0.0
Norfolk,A062381,Dog,Other,Sterilized,Adopted,2021,October,0.0
Norfolk,A062265,Cat,Other,Intact,Other,2021,October,0.0
Norfolk,A062534,Dog,Stray,Intact,Returned to Owner,2021,October,0.0
Norfolk,A061917,Dog,Other,Sterilized,Adopted,2021,October,0.0
Norfolk,A062520,Cat,Stray,Sterilized,Adopted,2021,October,93.0
Norfolk,A062517,Cat,Stray,Sterilized,Transferred,2021,October,37.0
Norfolk,A062519,Cat,Stray,Sterilized,Transferred,2021,October,22.0
Norfolk,A062516,Dog,Stray,Sterilized,Adopted,2021,October,16.0
Norfolk,A062527,Cat,Stray,Sterilized,Other,2021,October,3.0
Norfolk,A062523,Cat,Stray,Sterilized,Other,2021,October,3.0
Norfolk,A062522,Cat,Stray,Sterilized,Other,2021,October,3.0
Norfolk,A062525,Cat,Stray,Sterilized,Other,2021,October,3.0
Norfolk,A062521,Cat,Stray,Sterilized,Other,2021,October,3.0
Norfolk,A062524,Cat,Stray,Sterilized,Other,2021,October,3.0
Norfolk,A062053,Cat,Other,Sterilized,Other,2021,October,1.0
Norfolk,A059159,Cat,Stray,Sterilized,Other,2021,October,0.0
Norfolk,A062528,Cat,Stray,Sterilized,Returned to Owner,2021,October,0.0
Norfolk,A062515,Dog,Stray,Intact,Returned to Owner,2021,October,0.0
Norfolk,A062530,Cat,Stray,Intact,Euthanized,2021,October,0.0
Norfolk,A061577,Cat,Other,Intact,Other,2021,October,0.0
Norfolk,A061279,Cat,Other,Sterilized,Other,2021,October,0.0
Norfolk,A061675,Cat,Other,Sterilized,Other,2021,October,2.0
Norfolk,A061674,Cat,Other,Sterilized,Other,2021,October,1.0
Norfolk,A061673,Cat,Other,Sterilized,Other,2021,October,1.0
Norfolk,A062513,Cat,Stray,Sterilized,Other,2021,October,1.0
Norfolk,A062512,Cat,Stray,Intact,Euthanized,2021,October,0.0
Norfolk,A061977,Cat,Other,Sterilized,Adopted,2021,October,0.0
Norfolk,A062508,Dog,Owner Surrender,Sterilized,Other,2021,October,21.0
Norfolk,A062509,Dog,Owner Surrender,Sterilized,Other,2021,October,10.0
Norfolk,A062492,Dog,Stray,Sterilized,Other,2021,October,9.0
Norfolk,A062502,Cat,Other,Intact,Returned to Owner,2021,October,6.0
Norfolk,A062501,Cat,Other,Sterilized,Returned to Owner,2021,October,6.0
Norfolk,A062500,Cat,Other,Sterilized,Returned to Owner,2021,October,6.0
Norfolk,A062495,Cat,Other,Sterilized,Returned to Owner,2021,October,6.0
Norfolk,A062494,Cat,Other,Sterilized,Returned to Owner,2021,October,6.0
Norfolk,A062497,Cat,Other,Sterilized,Returned to Owner,2021,October,6.0
Norfolk,A062498,Cat,Other,Sterilized,Returned to Owner,2021,October,6.0
Norfolk,A062504,Cat,Other,Sterilized,Returned to Owner,2021,October,6.0
Norfolk,A062493,Cat,Other,Sterilized,Returned to Owner,2021,October,6.0
Norfolk,A062496,Cat,Other,Sterilized,Returned to Owner,2021,October,6.0
Norfolk,A062505,Cat,Other,Sterilized,Returned to Owner,2021,October,6.0
Norfolk,A062506,Cat,Other,Sterilized,Returned to Owner,2021,October,6.0
Norfolk,A062503,Cat,Other,Sterilized,Returned to Owner,2021,October,6.0
Norfolk,A062499,Cat,Other,Intact,Returned to Owner,2021,October,6.0
Norfolk,A031654,Dog,Owner Surrender,Sterilized,Adopted,2021,October,2.0
Norfolk,A061606,Cat,Other,Sterilized,Adopted,2021,October,0.0
Norfolk,A060692,Cat,Other,Unknown,Transferred,2021,October,0.0
Norfolk,A062511,Dog,Stray,Sterilized,Returned to Owner,2021,October,0.0
Norfolk,A062029,Cat,Other,Intact,Transferred,2021,October,0.0
Norfolk,A060689,Cat,Other,Intact,Transferred,2021,October,0.0
Norfolk,A047854,Dog,Stray,Intact,Returned to Owner,2021,October,0.0
Norfolk,A060690,Cat,Other,Unknown,Transferred,2021,October,0.0
Norfolk,A061022,Cat,Other,Sterilized,Adopted,2021,October,0.0
Norfolk,A060691,Cat,Other,Unknown,Transferred,2021,October,0.0
Norfolk,A061605,Cat,Other,Sterilized,Adopted,2021,October,0.0
Norfolk,A062388,Dog,Other,Sterilized,Other,2021,October,0.0
Norfolk,A061053,Dog,Owner Surrender,Sterilized,Euthanized,2021,October,0.0
Norfolk,A062103,Cat,Other,Sterilized,Transferred,2021,October,74.0
Norfolk,A062482,Dog,Other,Sterilized,Transferred,2021,October,40.0
Norfolk,A062485,Dog,Owner Surrender,Sterilized,Other,2021,October,29.0
Norfolk,A062483,Dog,Stray,Sterilized,Other,2021,October,25.0
Norfolk,A045525,Dog,Other,Sterilized,Adopted,2021,October,18.0
Norfolk,A062491,Cat,Owner Surrender,Sterilized,Transferred,2021,October,16.0
Norfolk,A062486,Dog,Stray,Intact,Euthanized,2021,October,8.0
Norfolk,A062484,Dog,Stray,Sterilized,Other,2021,October,6.0
Norfolk,A062488,Cat,Stray,Intact,Other,2021,October,6.0
Norfolk,A062489,Cat,Stray,Intact,Other,2021,October,6.0
Norfolk,A062487,Cat,Stray,Intact,Other,2021,October,6.0
Norfolk,A061354,Cat,Other,Sterilized,Adopted,2021,October,5.0
Norfolk,A061601,Cat,Other,Sterilized,Other,2021,October,4.0
Norfolk,A061472,Cat,Other,Sterilized,Other,2021,October,4.0
Norfolk,A061186,Dog,Other,Intact,Other,2021,October,3.0
Norfolk,A061852,Cat,Other,Sterilized,Other,2021,October,3.0
Norfolk,A062490,Cat,Stray,Sterilized,Other,2021,October,2.0
Norfolk,A062386,Dog,Other,Sterilized,Other,2021,October,1.0
Norfolk,A061872,Cat,Other,Sterilized,Adopted,2021,October,0.0
Norfolk,A061860,Cat,Other,Sterilized,Adopted,2021,October,0.0
Norfolk,A062194,Dog,Other,Sterilized,Adopted,2021,October,0.0
Norfolk,A061263,Cat,Other,Sterilized,Adopted,2021,October,0.0
Norfolk,A062076,Dog,Other,Sterilized,Adopted,2021,October,0.0
Norfolk,A061430,Cat,Other,Sterilized,Adopted,2021,October,0.0
Norfolk,A061867,Dog,Other,Sterilized,Adopted,2021,October,0.0
Norfolk,A062152,Dog,Other,Sterilized,Adopted,2021,October,0.0
Norfolk,A062017,Cat,Other,Sterilized,Other,2021,October,0.0
Norfolk,A062481,Cat,Stray,Intact,Other,2021,October,0.0
Norfolk,A062018,Cat,Other,Sterilized,Other,2021,October,0.0
Norfolk,A062261,Dog,Other,Sterilized,Adopted,2021,October,0.0
Norfolk,A061575,Cat,Other,Sterilized,Adopted,2021,October,0.0
Norfolk,A062238,Dog,Other,Sterilized,Adopted,2021,October,0.0
Norfolk,A062475,Cat,Other,Sterilized,Adopted,2021,October,139.0
Norfolk,A062478,Cat,Other,Sterilized,Adopted,2021,October,27.0
Norfolk,A062476,Cat,Other,Sterilized,Euthanized,2021,October,14.0
Norfolk,A062479,Cat,Stray,Sterilized,Other,2021,October,12.0
Norfolk,A062474,Cat,Other,Sterilized,Adopted,2021,October,5.0
Norfolk,A061963,Cat,Other,Sterilized,Other,2021,October,5.0
Norfolk,A062082,Cat,Other,Sterilized,Other,2021,October,2.0
Norfolk,A061811,Cat,Other,Sterilized,Adopted,2021,October,2.0
Norfolk,A062477,Cat,Other,Sterilized,Adopted,2021,October,2.0
Norfolk,A061325,Dog,Stray,Sterilized,Returned to Owner,2021,October,1.0
Norfolk,A062340,Dog,Other,Sterilized,Adopted,2021,October,1.0
Norfolk,A062084,Cat,Other,Sterilized,Other,2021,October,1.0
Norfolk,A062480,Cat,Stray,Unknown,Euthanized,2021,October,0.0
Norfolk,A062472,Dog,Stray,Sterilized,Returned to Owner,2021,October,0.0
Norfolk,A062473,Dog,Stray,Intact,Returned to Owner,2021,October,0.0
Norfolk,A062466,Dog,Stray,Sterilized,Other,2021,October,26.0
Norfolk,A062464,Cat,Stray,Sterilized,Other,2021,October,21.0
Norfolk,A062452,Cat,Owner Surrender,Sterilized,Other,2021,October,20.0
Norfolk,A062457,Dog,Stray,Sterilized,Other,2021,October,18.0
Norfolk,A062461,Cat,Stray,Sterilized,Other,2021,October,10.0
Norfolk,A060503,Cat,Owner Surrender,Sterilized,Adopted,2021,October,6.0
Norfolk,A062453,Cat,Owner Surrender,Sterilized,Adopted,2021,October,6.0
Norfolk,A062456,Dog,Owner Surrender,Sterilized,Adopted,2021,October,6.0
Norfolk,A062459,Cat,Stray,Sterilized,Other,2021,October,2.0
Norfolk,A062458,Cat,Stray,Sterilized,Other,2021,October,2.0
Norfolk,A062463,Dog,Stray,Intact,Returned to Owner,2021,October,1.0
Norfolk,A061438,Cat,Other,Sterilized,Other,2021,October,1.0
Norfolk,A062455,Cat,Stray,Intact,Other,2021,October,1.0
Norfolk,A062454,Cat,Stray,Intact,Other,2021,October,1.0
Norfolk,A061437,Cat,Other,Sterilized,Other,2021,October,1.0
Norfolk,A062468,Cat,Stray,Intact,Other,2021,October,0.0
Norfolk,A060451,Cat,Other,Sterilized,Adopted,2021,October,0.0
Norfolk,A062469,Cat,Stray,Sterilized,Other,2021,October,0.0
Norfolk,A062470,Cat,Stray,Sterilized,Other,2021,October,0.0
Norfolk,A062462,Dog,Stray,Intact,Returned to Owner,2021,October,0.0
Norfolk,A051955,Dog,Other,Sterilized,Adopted,2021,October,0.0
Norfolk,A062467,Cat,Stray,Intact,Other,2021,October,0.0
Norfolk,A062425,Cat,Other,Intact,Other,2021,October,0.0
Norfolk,A062053,Cat,Other,Sterilized,Other,2021,October,0.0
Norfolk,A062417,Cat,Other,Intact,Other,2021,October,0.0
Norfolk,A062025,Cat,Other,Sterilized,Other,2021,October,0.0
Norfolk,A062440,Cat,Stray,Sterilized,Adopted,2021,October,92.0
Norfolk,A062438,Cat,Stray,Sterilized,Other,2021,October,85.0
Norfolk,A062439,Cat,Stray,Sterilized,Other,2021,October,43.0
Norfolk,A062437,Cat,Stray,Intact,Other,2021,October,43.0
Norfolk,A062441,Cat,Stray,Sterilized,Other,2021,October,43.0
Norfolk,A061136,Cat,Other,Sterilized,Transferred,2021,October,19.0
Norfolk,A062449,Cat,Stray,Sterilized,Other,2021,October,5.0
Norfolk,A062442,Cat,Stray,Sterilized,Other,2021,October,5.0
Norfolk,A062436,Cat,Other,Intact,Other,2021,October,2.0
Norfolk,A062450,Dog,Stray,Sterilized,Returned to Owner,2021,October,1.0
Norfolk,A062447,Cat,Stray,Intact,Euthanized,2021,October,1.0
Norfolk,A062451,Dog,Stray,Intact,Returned to Owner,2021,October,1.0
Norfolk,A062448,Cat,Stray,Intact,Other,2021,October,0.0
Norfolk,A062435,Dog,Stray,Intact,Returned to Owner,2021,October,0.0
Norfolk,A062443,Cat,Stray,Sterilized,Other,2021,October,0.0
Norfolk,A062445,Cat,Stray,Sterilized,Other,2021,October,0.0
Norfolk,A062444,Cat,Stray,Sterilized,Other,2021,October,0.0
Norfolk,A062446,Cat,Stray,Sterilized,Other,2021,October,0.0
Norfolk,A061258,Dog,Other,Sterilized,Returned to Owner,2021,October,0.0
Norfolk,A062434,Cat,Stray,Sterilized,Other,2021,October,11.0
Norfolk,A062423,Dog,Stray,Sterilized,Other,2021,October,11.0
Norfolk,A061806,Cat,Other,Sterilized,Adopted,2021,October,8.0
Norfolk,A062433,Dog,Stray,Sterilized,Other,2021,October,6.0
Norfolk,A062430,Cat,Stray,Sterilized,Other,2021,October,4.0
Norfolk,A061504,Cat,Other,Sterilized,Adopted,2021,October,4.0
Norfolk,A062429,Cat,Stray,Sterilized,Other,2021,October,4.0
Norfolk,A062426,Cat,Owner Surrender,Sterilized,Adopted,2021,October,4.0
Norfolk,A062431,Cat,Stray,Sterilized,Other,2021,October,4.0
Norfolk,A062333,Dog,Other,Sterilized,Adopted,2021,October,3.0
Norfolk,A062428,Cat,Stray,Sterilized,Other,2021,October,3.0
Norfolk,A062427,Cat,Stray,Intact,Other,2021,October,3.0
Norfolk,A062266,Cat,Other,Sterilized,Other,2021,October,1.0
Norfolk,A062388,Dog,Other,Sterilized,Other,2021,October,0.0
Norfolk,A062425,Cat,Stray,Intact,Other,2021,October,0.0
Norfolk,A061489,Cat,Other,Sterilized,Adopted,2021,October,0.0
Norfolk,A061849,Cat,Other,Sterilized,Other,2021,October,0.0
Norfolk,A062265,Cat,Other,Intact,Other,2021,October,0.0
Norfolk,A062432,Dog,Other,Intact,Returned to Owner,2021,October,0.0
Norfolk,A061935,Cat,Other,Sterilized,Other,2021,October,0.0
Norfolk,A062267,Cat,Other,Sterilized,Other,2021,October,0.0
Norfolk,A062416,Dog,Stray,Sterilized,Other,2021,September,8.0
Norfolk,A062420,Dog,Stray,Sterilized,Returned to Owner,2021,September,2.0
Norfolk,A062422,Cat,Stray,Intact,Returned to Owner,2021,September,1.0
Norfolk,A062417,Cat,Stray,Intact,Other,2021,September,1.0
Norfolk,A062418,Dog,Stray,Intact,Returned to Owner,2021,September,1.0
Norfolk,A062419,Cat,Stray,Sterilized,Other,2021,September,1.0
Norfolk,A061940,Dog,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A062421,Cat,Stray,Sterilized,Other,2021,September,0.0
Norfolk,A061453,Cat,Other,Sterilized,Other,2021,September,0.0
Norfolk,A061845,Dog,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A062411,Cat,Owner Surrender,Sterilized,Transferred,2021,September,134.0
Norfolk,A062406,Cat,Other,Sterilized,Transferred,2021,September,22.0
Norfolk,A062398,Dog,Stray,Intact,Euthanized,2021,September,14.0
Norfolk,A045813,Dog,Owner Surrender,Sterilized,Transferred,2021,September,13.0
Norfolk,A062415,Cat,Owner Surrender,Sterilized,Other,2021,September,8.0
Norfolk,A062394,Dog,Stray,Sterilized,Other,2021,September,8.0
Norfolk,A062412,Cat,Owner Surrender,Sterilized,Other,2021,September,8.0
Norfolk,A062414,Cat,Owner Surrender,Sterilized,Other,2021,September,8.0
Norfolk,A062413,Cat,Owner Surrender,Sterilized,Other,2021,September,8.0
Norfolk,A062395,Dog,Stray,Sterilized,Other,2021,September,6.0
Norfolk,A062397,Dog,Stray,Sterilized,Other,2021,September,6.0
Norfolk,A062083,Cat,Other,Sterilized,Other,2021,September,5.0
Norfolk,A062080,Cat,Other,Sterilized,Other,2021,September,5.0
Norfolk,A062391,Dog,Owner Surrender,Sterilized,Adopted,2021,September,5.0
Norfolk,A062081,Cat,Other,Sterilized,Other,2021,September,5.0
Norfolk,A061591,Cat,Other,Sterilized,Other,2021,September,3.0
Norfolk,A062390,Dog,Owner Surrender,Sterilized,Other,2021,September,2.0
Norfolk,A062388,Dog,Owner Surrender,Sterilized,Other,2021,September,1.0
Norfolk,A062404,Dog,Stray,Sterilized,Returned to Owner,2021,September,1.0
Norfolk,A062405,Dog,Stray,Intact,Returned to Owner,2021,September,0.0
Norfolk,A061720,Cat,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A061490,Cat,Other,Intact,Other,2021,September,0.0
Norfolk,A061799,Cat,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A061260,Cat,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A062045,Dog,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A062399,Cat,Stray,Sterilized,Other,2021,September,0.0
Norfolk,A062072,Dog,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A061488,Cat,Other,Intact,Other,2021,September,0.0
Norfolk,A062401,Dog,Owner Surrender,Intact,Euthanized,2021,September,0.0
Norfolk,A061626,Cat,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A062400,Cat,Stray,Sterilized,Other,2021,September,0.0
Norfolk,A062227,Dog,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A062007,Dog,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A060883,Dog,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A061823,Cat,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A061589,Cat,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A060960,Cat,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A062074,Dog,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A062158,Cat,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A062252,Dog,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A061736,Dog,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A062396,Cat,Stray,Sterilized,Other,2021,September,0.0
Norfolk,A062383,Cat,Stray,Sterilized,Other,2021,September,61.0
Norfolk,A062384,Cat,Stray,Sterilized,Transferred,2021,September,47.0
Norfolk,A061791,Cat,Other,Sterilized,Other,2021,September,20.0
Norfolk,A061789,Cat,Other,Sterilized,Other,2021,September,7.0
Norfolk,A061790,Cat,Other,Sterilized,Other,2021,September,7.0
Norfolk,A062386,Dog,Stray,Sterilized,Other,2021,September,6.0
Norfolk,A061788,Cat,Other,Sterilized,Other,2021,September,6.0
Norfolk,A062382,Cat,Stray,Intact,Other,2021,September,4.0
Norfolk,A062387,Cat,Stray,Intact,Other,2021,September,4.0
Norfolk,A061431,Cat,Stray,Sterilized,Adopted,2021,September,2.0
Norfolk,A062385,Cat,Stray,Sterilized,Returned to Owner,2021,September,2.0
Norfolk,A059625,Dog,Stray,Sterilized,Returned to Owner,2021,September,1.0
Norfolk,A061729,Cat,Other,Intact,Other,2021,September,1.0
